feature,abs_standardized_mean_difference,standardized_mean_difference,missing_rate,std,iqr,outlier_rate_iqr,group_difference_score,missing_risk_score,variability_score,outlier_score,priority_score,analysis_status
feature_458,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_462,,,0.0025526483726866626,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_097,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_258,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_257,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_256,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_242,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_243,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_237,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_240,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_241,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_266,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_265,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_259,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_260,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_263,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_264,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_261,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_262,,,0.00574345883854499,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_507,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_506,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_505,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_504,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_503,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_276,,,0.008934269304403318,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_508,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_509,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_514,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_515,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_512,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_513,,,0.0038289725590299937,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_052,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_049,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_042,,,0.0006381620931716656,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
feature_005,,,0.008934269304403318,0.0,0.0,0.0,0.0,1.0,0.4957627118644068,0.6313559322033899,0.3870762711864407,priority_review_candidate
